"created_at","updated_at","id","timestamp","PM25","PM10","O3","SO2","NO","NO2","NOX","CO","CH4","NMHC","THC","wind_speed","wind_gust_speed","wind_direction","wind_gust_direction","wind_gust_timestamp","air_humidity","air_temperature","container_humidity","container_temperature","solar_radiation","rain_intensity","station_id","AQI","AQI_detail","AQI_parameter","PM25_AQI","PM10_AQI","O3_AQI","SO2_AQI","NO2_AQI","CO_AQI","CH4_AQI"
"2025-05-24 11:53:27.223349+00","2025-05-29 09:21:45.628811+00","6927","2025-01-02 05:30:00+00","0","0","6.77","0.26","1.47","12.26","7.56","0.3","2.26","0.12","2.38","0.51","2.15","263.6","264","5.08","85.31","25.16","29.01","27.8","-0.68","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","6","1","4"
"2025-05-24 11:53:27.226702+00","2025-05-29 09:28:56.865332+00","6928","2025-01-02 06:00:00+00","0","0","4.62","0.17","2.54","15.52","10.12","0.4","2.36","0.21","2.56","0.58","1.87","248.41","248","5.39","85.73","25.03","27.95","27.46","2.36","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","6","1","4"
"2025-05-24 11:53:27.230149+00","2025-05-29 09:21:45.654162+00","6929","2025-01-02 06:30:00+00","0","0","4.86","0.29","6.41","15.65","13.28","0.6","2.11","0.25","2.36","0.78","2.02","217.09","193","6.05","85.61","25.1","28.53","27.69","27.18","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","6","1","4"
"2025-05-24 11:53:27.233834+00","2025-05-29 09:21:45.677801+00","6930","2025-01-02 07:00:00+00","0","0","6.91","0.43","13.75","18.1","20.43","0.93","2.21","0.45","2.66","0.71","2.14","176.64","158","6.5","84.14","25.53","28.31","27.44","70.72","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","6","1","4"
"2025-05-24 11:53:27.237159+00","2025-05-29 09:28:56.89122+00","6931","2025-01-02 07:30:00+00","0","0","13.06","1.4","14.4","22.75","23.37","1.01","2.45","0.42","2.86","0.48","1.74","181.23","198","7.09","79.22","26","28.71","27.65","112.05","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.240001+00","2025-05-29 09:21:45.708364+00","6932","2025-01-02 08:00:00+00","0","0","16.89","1.15","9.96","22.41","19.64","1.09","2.37","0.61","2.98","0.88","2.24","216.71","253","7.44","75.95","26.79","28.99","27.68","170.03","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.243362+00","2025-05-29 09:21:45.733634+00","6933","2025-01-02 08:30:00+00","0","0","25.13","0.9","5.91","20.25","15.27","0.83","2.21","0.42","2.64","0.97","2.87","221.33","230","8.29","74.06","27.64","29.38","27.79","211.27","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.246389+00","2025-05-29 09:28:56.913627+00","6934","2025-01-02 09:00:00+00","0","0","41.22","0.8","3.21","12.59","9.12","0.67","2.02","0.35","2.37","1.36","3.58","234.23","260","8.53","69.42","29.38","29.08","27.84","501.88","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.248997+00","2025-05-29 09:21:45.756146+00","6935","2025-01-02 09:30:00+00","0","0","47.8","0.39","1.97","7.24","5.35","0.38","1.9","0.12","2.02","1.56","5.44","249.57","246","9.27","63.95","30.77","29.62","27.76","609.82","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.254214+00","2025-05-29 09:28:56.937793+00","6936","2025-01-02 10:00:00+00","0","0","41.25","0.4","1.35","3.67","3","0.2","1.78","0.03","1.81","1.63","4.68","253.42","277","9.47","58.18","31.8","29.79","28.07","659.49","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.259478+00","2025-05-29 09:21:45.774971+00","6937","2025-01-02 10:30:00+00","0","0","40.19","0.38","1.34","2.89","2.57","0.19","1.78","0.05","1.83","1.54","5.35","267.74","298","10.24","55.85","32.21","29.55","28.27","669","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.265782+00","2025-05-29 09:21:45.790242+00","6938","2025-01-02 11:00:00+00","0","0","48.84","0.52","1.09","2.55","2.2","0.18","1.79","0.03","1.82","1.99","5.97","255.91","292","10.34","53.51","33.04","29.61","28.59","768.58","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.271646+00","2025-05-29 09:28:56.968236+00","6939","2025-01-02 11:30:00+00","0","0","79.71","0.7","1.32","4.4","3.35","0.28","1.51","0.05","1.84","2.6","6.24","242.1","212","11.2","51.18","33.69","29.39","29.02","850.69","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.276669+00","2025-05-29 09:21:45.804583+00","6940","2025-01-02 12:00:00+00","0","0","69.39","1.09","1.13","5.02","3.52","0.37","21.25","1.74","1.92","1.54","6.45","265.13","271","11.58","50.85","33.98","28.97","29.43","791.91","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.280264+00","2025-05-29 09:21:45.821607+00","6941","2025-01-02 12:30:00+00","0","0","73.11","1.04","0.9","3.76","2.68","0.24","1.84","0.06","1.72","1.66","6.47","257.93","248","12.26","50.87","34.18","29.62","28.55","720.05","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.283417+00","2025-05-29 09:28:57.001778+00","6942","2025-01-02 13:00:00+00","0","0","68.85","0.57","0.94","3.41","2.53","0.2","1.84","1.52","22.1","1.64","5.88","260.28","246","12.4","48.67","34.92","29.62","28.87","795.6","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.286415+00","2025-05-29 09:21:45.839671+00","6943","2025-01-02 13:30:00+00","0","0","76.8","0.49","0.87","3.51","2.52","0.19","1.83","0.04","1.87","1.79","5.64","252.2","242","13.29","49.03","34.76","29.77","29.12","651.59","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.29188+00","2025-05-29 09:28:57.038199+00","6944","2025-01-02 14:00:00+00","0","0","87.89","0.52","0.65","5.83","3.56","0.22","1.85","0.05","1.9","2","9.89","256.36","248","13.54","48.59","35.36","29.84","28.76","640.88","0","DKJ33",13,"{""CO"": 1, ""O3"": 13, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","13","1","7","1","4"
"2025-05-24 11:53:27.295644+00","2025-05-29 09:21:45.857141+00","6945","2025-01-02 14:30:00+00","0","0","119.9","4","1.13","0","7.65","0.32","1.94","0.09","2.04","1.32","5.85","304.5","270","14.02","55.7","33.34","29.52","29.26","340.7","0","DKJ33",13,"{""CO"": 1, ""O3"": 13, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","13","1","7","1","4"
"2025-05-24 11:53:27.299567+00","2025-05-29 09:21:45.874938+00","6946","2025-01-02 15:00:00+00","0","0","0","0","0","0","0","0","1.98","0.08","2.07","1.74","6.48","321.08","334","14.42","60.44","32.41","30.5","29.33","292.02","0","DKJ33",13,"{""CO"": 1, ""O3"": 13, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","13","1","7","1","4"
"2025-05-24 11:53:27.302468+00","2025-05-29 09:28:57.076399+00","6947","2025-01-02 15:30:00+00","0","0","0","0","0","0","0","0","1.99","0.06","2.04","1.47","5.07","312.32","349","15.15","61.25","32.36","29.66","28.84","354.63","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.305203+00","2025-05-29 09:21:45.893693+00","6948","2025-01-02 16:00:00+00","0","0","0","0","0","0","0","0","1.97","0.08","2.06","1.44","5.71","270.56","267","15.41","61.43","32.24","28.94","28.59","159.88","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 0, ""PM25"": 0}","O3","0","0","12","1","7","1","4"
"2025-05-24 11:53:27.307951+00","2025-05-29 09:21:45.91358+00","6949","2025-01-02 16:30:00+00","0","45.7","0","0","0","0","0","0","2.01","0.09","2.1","1.04","4.72","325.29","321","16.28","63.01","31.7","29.03","28.52","99.52","0","DKJ33",12,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 1, ""PM25"": 0}","O3","0","1","12","1","7","1","4"
"2025-05-24 11:53:27.310831+00","2025-05-29 09:28:57.116473+00","6950","2025-01-02 17:00:00+00","0","45.7","0","0","0","0","0","0","2","0.14","2.14","1.65","4","345.68","346","16.4","64.34","31.15","29.58","28.89","69.81","0","DKJ33",11,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 2, ""PM25"": 0}","O3","0","2","11","1","6","1","4"
"2025-05-24 11:53:27.31442+00","2025-05-29 09:28:57.148351+00","6951","2025-01-02 17:30:00+00","0","44.18","0","0","0","0","0","0","2.01","0.17","2.18","1.14","3.77","331.49","341","17.18","64.58","31.24","28.81","28.31","84.46","0","DKJ33",11,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 3, ""PM25"": 0}","O3","0","3","11","1","6","1","4"
"2025-05-24 11:53:27.318012+00","2025-05-29 09:28:57.18554+00","6952","2025-01-02 18:00:00+00","0","44.11","0","0","0","0","0","0","2.04","0.16","2.19","1.37","3.71","327.23","352","17.32","64.5","30.89","29.26","28.58","35.68","0","DKJ33",10,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 4, ""PM25"": 0}","O3","0","4","10","1","6","1","4"
"2025-05-24 11:53:27.3214+00","2025-05-29 09:21:45.956735+00","6953","2025-01-02 18:30:00+00","0","42.91","0","0","0","0","0","0","2.06","0.19","2.26","1.29","5.95","275.27","284","18.25","65.83","30.49","28.21","28.69","8.6","0","DKJ33",10,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 5, ""PM25"": 0}","O3","0","5","10","1","6","1","4"
"2025-05-24 11:53:27.325383+00","2025-05-29 09:21:45.972393+00","6954","2025-01-02 19:00:00+00","0","42.86","0","0","0","0","0","0","1.93","0.18","2.11","1.74","6.29","256.78","268","18.58","64.81","29.93","27.77","28.74","-0.92","0","DKJ33",10,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 6, ""PM25"": 0}","O3","0","6","10","1","6","1","4"
"2025-05-24 11:53:27.32916+00","2025-05-29 09:28:57.21942+00","6955","2025-01-02 19:30:00+00","0","41.21","0","0","0","0","0","0","1.89","0.2","2.1","1.42","4.89","268.72","251","19.08","65.52","29.53","27.53","28.51","-0.93","0","DKJ33",10,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 7, ""PM25"": 0}","O3","0","7","10","1","6","1","4"
"2025-05-24 11:53:27.332685+00","2025-05-29 09:21:45.989834+00","6956","2025-01-02 20:00:00+00","0","41.14","0","0","0","0","0","0","1.86","0.14","2","1.42","5.23","277.15","304","19.36","64.37","29.11","27.6","28.36","-0.93","0","DKJ33",10,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 8, ""PM25"": 0}","O3","0","8","10","1","6","1","4"
"2025-05-24 11:53:27.336888+00","2025-05-29 09:21:46.016939+00","6957","2025-01-02 20:30:00+00","0","30.17","0","0","0","0","0","0","1.88","0.18","2.06","1.33","4","270.47","290","20.04","66.02","28.75","27.69","28.07","-0.86","0","DKJ33",10,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 5, ""SO2"": 1, ""PM10"": 8, ""PM25"": 0}","O3","0","8","10","1","5","1","4"
"2025-05-24 11:53:27.340104+00","2025-05-29 09:28:57.246708+00","6958","2025-01-02 21:00:00+00","0","29.69","0","0","0","0","0","0","1.89","0.2","2.08","1.21","5.1","258.9","263","20.57","69.21","28.19","27.77","28.02","-0.78","0","DKJ33",10,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 5, ""SO2"": 1, ""PM10"": 9, ""PM25"": 0}","O3","0","9","10","1","5","1","4"
"2025-05-24 11:53:27.343547+00","2025-05-29 09:21:46.050745+00","6959","2025-01-02 21:30:00+00","0","26.38","10.65","0.61","1.69","16.17","9.77","0.46","1.91","0.15","2.05","0.52","1.7","262.63","238","21.24","73.82","27.39","27.77","27.71","-0.88","0","DKJ33",10,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 5, ""SO2"": 1, ""PM10"": 10, ""PM25"": 0}","PM10","0","10","10","1","5","1","4"
"2025-05-24 11:53:27.34768+00","2025-05-29 09:28:57.275754+00","6960","2025-01-02 22:00:00+00","0","26.38","8.73","0.45","1.35","16.8","9.83","0.5","1.94","0.18","2.12","0.56","2.1","269.26","297","21.4","75.85","26.99","27.45","27.69","-0.76","0","DKJ33",10,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 5, ""SO2"": 1, ""PM10"": 10, ""PM25"": 0}","PM10","0","10","10","1","5","1","4"
"2025-05-24 11:53:27.350994+00","2025-05-29 09:21:46.094949+00","6961","2025-01-02 22:30:00+00","0","25.7","6.74","0.37","1.68","17.88","10.65","0.51","1.97","0.2","2.18","0.46","1.74","283.6","277","22.08","77.21","26.8","28.17","27.8","-0.75","0","DKJ33",11,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 5, ""SO2"": 1, ""PM10"": 11, ""PM25"": 0}","PM10","0","11","10","1","5","1","4"
"2025-05-24 11:53:27.355367+00","2025-05-29 09:21:46.137909+00","6962","2025-01-02 23:00:00+00","0","25.67","6.25","0.29","1.95","16.4","10.1","0.45","1.9","0.22","2.12","0.69","2.95","269.69","256","22.39","78.87","26.52","27.46","27.82","-0.72","0","DKJ33",11,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 5, ""SO2"": 1, ""PM10"": 11, ""PM25"": 0}","PM10","0","11","9","1","5","1","4"
"2025-05-24 11:53:27.358619+00","2025-05-29 09:28:57.304951+00","6963","2025-01-02 23:30:00+00","0","26.96","4.33","0.27","2.97","19.35","12.45","0.56","1.98","0.33","2.3","0.32","1.52","295.26","284","23.16","80.39","26.35","27.75","27.45","-0.81","0","DKJ33",12,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 5, ""SO2"": 1, ""PM10"": 12, ""PM25"": 0}","PM10","0","12","9","1","5","1","4"
"2025-05-24 11:53:27.362158+00","2025-05-29 09:21:46.177768+00","6964","2025-01-03 00:00:00+00","0","27.02","3.42","0.36","4.01","18.59","12.89","0.54","1.99","0.24","2.23","0.3","1.35","285","286","23.49","81.72","26.11","27.79","27.43","-0.74","0","DKJ33",12,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 5, ""SO2"": 1, ""PM10"": 12, ""PM25"": 0}","PM10","0","12","9","1","5","1","4"
"2025-05-24 11:53:27.366652+00","2025-05-29 09:21:46.211303+00","6965","2025-01-03 00:30:00+00","0","26.09","3.98","0.49","2.08","17.68","10.87","0.45","1.97","0.17","2.14","0.3","1.3","267.23","291","0.05","81.89","26.04","27.97","27.75","-0.65","0","DKJ33",13,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 5, ""SO2"": 1, ""PM10"": 13, ""PM25"": 0}","PM10","0","13","9","1","5","1","4"
"2025-05-24 11:53:27.370313+00","2025-05-29 09:28:57.333485+00","6966","2025-01-03 01:00:00+00","0","26.05","3.57","0.51","3.33","18.28","12.18","0.5","1.98","0.23","2.2","0.5","1.62","248.91","279","0.51","82.87","25.75","27.22","27.49","-0.64","0","DKJ33",13,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 6, ""SO2"": 1, ""PM10"": 13, ""PM25"": 0}","PM10","0","13","9","1","6","1","4"
"2025-05-24 11:53:27.373905+00","2025-05-29 09:21:46.243518+00","6967","2025-01-03 01:30:00+00","0","21.57","2.4","0.6","5.59","17.92","13.8","0.53","1.99","0.26","2.25","0.61","2.21","260.4","259","1.21","83.55","25.44","28.03","27.5","-0.63","0","DKJ33",14,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 14, ""PM25"": 0}","PM10","0","14","9","1","6","1","3"
"2025-05-24 11:53:27.377613+00","2025-05-29 09:28:57.361784+00","6968","2025-01-03 02:00:00+00","0","21.37","2.8","0.61","6.14","17.1","13.82","0.58","2.05","0.3","2.35","0.81","2.03","219.13","216","1.58","82.94","25.42","27.21","27.31","-0.5","0","DKJ33",14,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 14, ""PM25"": 0}","PM10","0","14","9","1","6","1","3"
"2025-05-24 11:53:27.381824+00","2025-05-29 09:21:46.267761+00","6969","2025-01-03 02:30:00+00","0","34.04","2.43","0.81","6.67","16.44","13.9","0.59","2.07","0.33","2.41","0.92","2.51","223.91","225","2.25","83.73","25.15","28.47","27.64","-0.52","0","DKJ33",15,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 15, ""PM25"": 0}","PM10","0","15","9","1","6","1","3"
"2025-05-24 11:53:27.385892+00","2025-05-29 09:21:46.290765+00","6970","2025-01-03 03:00:00+00","0","34.59","2.6","0.92","10","15.87","16.27","0.68","2.22","0.44","2.66","0.56","2.06","200.06","213","2.33","84.93","24.89","27.46","27.45","-0.61","0","DKJ33",16,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 16, ""PM25"": 0}","PM10","0","16","9","1","6","1","3"
"2025-05-24 11:53:27.388801+00","2025-05-29 09:28:57.391199+00","6971","2025-01-03 03:30:00+00","0","59.67","2.94","1.1","14.09","15.08","19.12","0.86","2.54","0.55","3.09","0.13","1.06","185.58","205","3.22","87.08","24.55","27.9","27.69","-0.67","0","DKJ33",17,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 17, ""PM25"": 0}","PM10","0","17","9","1","6","1","3"
"2025-05-24 11:53:27.392747+00","2025-05-29 09:21:46.312105+00","6972","2025-01-03 04:00:00+00","0","60.76","5.87","1.13","18.5","15.92","23.1","1.12","2.92","0.68","3.6","0.13","1.15","172.87","185","3.39","87.87","24.42","26.82","27.38","-0.65","0","DKJ33",18,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 18, ""PM25"": 0}","PM10","0","18","9","1","6","1","3"
"2025-05-24 11:53:27.395334+00","2025-05-29 09:21:46.332223+00","6973","2025-01-03 04:30:00+00","0","85.37","10.38","1.15","20.61","15.4","24.51","1.17","3.13","0.73","3.87","0.24","1.24","172.96","154","4.09","88.01","24.33","28.19","27.68","-0.61","0","DKJ33",20,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 20, ""PM25"": 0}","PM10","0","20","9","1","6","1","3"
"2025-05-24 11:53:27.398482+00","2025-05-29 09:28:57.414648+00","6974","2025-01-03 05:00:00+00","0","86.44","10.28","0.94","20.46","14.68","24.01","1.23","3.44","0.73","4.17","0.08","1.13","167.36","176","4.46","89.13","24.21","27.43","27.4","-0.59","0","DKJ33",22,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 22, ""PM25"": 0}","PM10","0","22","9","1","6","1","3"
"2025-05-24 11:53:27.402121+00","2025-05-29 09:21:46.354121+00","6975","2025-01-03 05:30:00+00","0","83.14","8.82","0.88","21.16","13.94","24.19","1.24","3.56","0.77","4.33","0.09","0.91","262.16","268","5.29","90.23","23.98","28.19","27.6","-0.59","0","DKJ33",24,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 24, ""PM25"": 0}","PM10","0","24","9","1","6","1","3"
"2025-05-24 11:53:27.404967+00","2025-05-29 09:28:57.43199+00","6976","2025-01-03 06:00:00+00","0","83","8.28","0.79","20.71","14.73","24.24","1.22","3.91","0.79","4.69","0.11","0.97","287.14","298","5.32","90.88","23.93","27.21","27.4","6.12","0","DKJ33",25,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 25, ""PM25"": 0}","PM10","0","25","9","1","6","1","3"
"2025-05-24 11:53:27.40824+00","2025-05-29 09:21:46.37285+00","6977","2025-01-03 06:30:00+00","0","80.38","5.84","0.8","19.84","15.92","24.16","1.17","3.87","0.73","4.61","0.23","1.03","210.26","212","6.19","87.93","24.53","27.92","27.34","44.19","0","DKJ33",27,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 27, ""PM25"": 0}","PM10","0","27","9","1","6","1","3"
"2025-05-24 11:53:27.412267+00","2025-05-29 09:21:46.390444+00","6978","2025-01-03 07:00:00+00","0","80.26","8.04","0.89","25.63","24.05","33.03","1.46","3.71","0.79","4.51","0.26","1.14","217.91","252","6.44","82.27","25.83","27.76","27.28","92.46","0","DKJ33",29,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 6, ""SO2"": 1, ""PM10"": 29, ""PM25"": 0}","PM10","0","29","9","1","6","1","3"
"2025-05-24 11:53:27.415737+00","2025-05-29 09:28:57.461307+00","6979","2025-01-03 07:30:00+00","0","82.38","14.62","0.84","13.87","34.33","28.98","1.36","3.51","0.57","3.52","0.03","0.95","202.55","211","7.2","76.54","27.26","28.47","27.26","163.39","0","DKJ33",30,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 7, ""SO2"": 1, ""PM10"": 30, ""PM25"": 0}","PM10","0","30","9","1","7","1","3"
"2025-05-24 11:53:27.419474+00","2025-05-29 09:21:46.40691+00","6980","2025-01-03 08:00:00+00","0","82.47","33.77","0.68","7.22","39.09","26.14","1.39","3.37","2.06","23.52","0.03","0.75","10.64","30","7.34","74.13","28.02","28.27","27.64","181.88","0","DKJ33",32,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 7, ""SO2"": 1, ""PM10"": 32, ""PM25"": 0}","PM10","0","32","9","1","7","1","3"
"2025-05-24 11:53:27.422514+00","2025-05-29 09:21:46.425336+00","6981","2025-01-03 08:30:00+00","0","85.22","50.96","1.05","4.97","34.38","21.88","1.27","2.83","0.51","3.34","0.25","2.58","261.64","250","8.2","70.96","28.61","28.55","27.61","281.33","0","DKJ33",34,"{""CO"": 1, ""O3"": 9, ""CH4"": 3, ""NO2"": 7, ""SO2"": 1, ""PM10"": 34, ""PM25"": 0}","PM10","0","34","9","1","7","1","3"
"2025-05-24 11:53:27.426493+00","2025-05-29 09:28:57.50134+00","6982","2025-01-03 09:00:00+00","0","85.34","40.4","0.94","3.12","14.71","10.16","0.42","21.12","1.58","2.6","1.24","4.27","258.19","283","8.58","65.19","30.32","28.68","28.12","404.33","0","DKJ33",36,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 36, ""PM25"": 0}","PM10","0","36","9","1","7","1","4"
"2025-05-24 11:53:27.430188+00","2025-05-29 09:28:57.531169+00","6983","2025-01-03 09:30:00+00","0","57.41","69.85","0.68","2.16","8.22","6","0.34","2.11","0.04","2.07","1.72","4.58","254.54","280","9.22","64.71","30.38","28.53","28.49","405.4","0","DKJ33",37,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 37, ""PM25"": 0}","PM10","0","37","9","1","7","1","4"
"2025-05-24 11:53:27.434374+00","2025-05-29 09:28:57.561904+00","6984","2025-01-03 10:00:00+00","0","56.2","45.07","0.71","1.6","8.04","5.47","0.3","1.92","0.07","1.99","1.5","4.48","262.92","273","9.36","63.86","30.72","28.42","28.31","425.93","0","DKJ33",38,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 38, ""PM25"": 0}","PM10","0","38","10","1","7","1","4"
"2025-05-24 11:53:27.440985+00","2025-05-29 09:21:46.465843+00","6985","2025-01-03 10:30:00+00","0","29.06","50.72","0.5","1.67","7.58","5.29","0.3","1.88","0.07","1.95","1.22","3.82","267.87","273","10.25","63.17","30.88","29.13","28.06","420.32","0","DKJ33",39,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 7, ""SO2"": 1, ""PM10"": 39, ""PM25"": 0}","PM10","0","39","10","1","7","1","4"
